WikEM_Name,DB_Ingredient_Name,Match_Type,File_Path
Scarlet fever,,None,scripts/wikem_scraper/scraped_data/drugs/Scarlet_fever.json
Periorbital cellulitis,,None,scripts/wikem_scraper/scraped_data/drugs/Periorbital_cellulitis.json
Flash pulmonary edema,,None,scripts/wikem_scraper/scraped_data/drugs/Flash_pulmonary_edema.json
Pneumonia (main),,None,scripts/wikem_scraper/scraped_data/drugs/Pneumonia_(main).json
Body packing en,,None,scripts/wikem_scraper/scraped_data/drugs/Body_packing_en.json
Improvised wound management,,None,scripts/wikem_scraper/scraped_data/drugs/Improvised_wound_management.json
Crotalidae polyvalent immune Fab (Crofab),,None,scripts/wikem_scraper/scraped_data/drugs/Crotalidae_polyvalent_immune_Fab_(Crofab).json
Isotretinoin,isotretinoin,Exact,scripts/wikem_scraper/scraped_data/drugs/Isotretinoin.json
Diverticulosis,,None,scripts/wikem_scraper/scraped_data/drugs/Diverticulosis.json
Betaxolol,betaxolol,Exact,scripts/wikem_scraper/scraped_data/drugs/Betaxolol.json
Humerus shaft fracture (peds),,None,scripts/wikem_scraper/scraped_data/drugs/Humerus_shaft_fracture_(peds).json
Cholestasis of pregnancy,,None,scripts/wikem_scraper/scraped_data/drugs/Cholestasis_of_pregnancy.json
Gonorrheal conjunctivitis,,None,scripts/wikem_scraper/scraped_data/drugs/Gonorrheal_conjunctivitis.json
Vibrio parahemolyticus,,None,scripts/wikem_scraper/scraped_data/drugs/Vibrio_parahemolyticus.json
Acalculous cholecystitis en,,None,scripts/wikem_scraper/scraped_data/drugs/Acalculous_cholecystitis_en.json
Helminth infections,,None,scripts/wikem_scraper/scraped_data/drugs/Helminth_infections.json
Volvulus (peds),,None,scripts/wikem_scraper/scraped_data/drugs/Volvulus_(peds).json
Stress dose steroids,,None,scripts/wikem_scraper/scraped_data/drugs/Stress_dose_steroids.json
Temazepam,,None,scripts/wikem_scraper/scraped_data/drugs/Temazepam.json
Prednisone,prednisone,Exact,scripts/wikem_scraper/scraped_data/drugs/Prednisone.json
Fungal infections,,None,scripts/wikem_scraper/scraped_data/drugs/Fungal_infections.json
Nafcillin,,None,scripts/wikem_scraper/scraped_data/drugs/Nafcillin.json
Liver transplant complications,,None,scripts/wikem_scraper/scraped_data/drugs/Liver_transplant_complications.json
Bacterial gastroenteritis en,,None,scripts/wikem_scraper/scraped_data/drugs/Bacterial_gastroenteritis_en.json
Intubation,,None,scripts/wikem_scraper/scraped_data/drugs/Intubation.json
Modified pulmonary index score,,None,scripts/wikem_scraper/scraped_data/drugs/Modified_pulmonary_index_score.json
Fourth nerve palsy,,None,scripts/wikem_scraper/scraped_data/drugs/Fourth_nerve_palsy.json
Facial cellulitis,,None,scripts/wikem_scraper/scraped_data/drugs/Facial_cellulitis.json
Vaginal bleeding in pregnancy (less than 20wks),,None,scripts/wikem_scraper/scraped_data/drugs/Vaginal_bleeding_in_pregnancy_(less_than_20wks).json
Snapping extensor carpi ulnaris,,None,scripts/wikem_scraper/scraped_data/drugs/Snapping_extensor_carpi_ulnaris.json
Posterior reversible encephalopathy syndrome,,None,scripts/wikem_scraper/scraped_data/drugs/Posterior_reversible_encephalopathy_syndrome.json
Iron,iron,Exact,scripts/wikem_scraper/scraped_data/drugs/Iron.json
Cobalt toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Cobalt_toxicity.json
Rapid infusion systems,,None,scripts/wikem_scraper/scraped_data/drugs/Rapid_infusion_systems.json
Patent foramen ovale,,None,scripts/wikem_scraper/scraped_data/drugs/Patent_foramen_ovale.json
Constipation (peds),,None,scripts/wikem_scraper/scraped_data/drugs/Constipation_(peds).json
Branchial cleft anomaly,,None,scripts/wikem_scraper/scraped_data/drugs/Branchial_cleft_anomaly.json
Selenium toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Selenium_toxicity.json
Pulmonary embolism in pregnancy,,None,scripts/wikem_scraper/scraped_data/drugs/Pulmonary_embolism_in_pregnancy.json
Septic arthritis of the hip (peds),,None,scripts/wikem_scraper/scraped_data/drugs/Septic_arthritis_of_the_hip_(peds).json
Vaughn Jackson syndrome,,None,scripts/wikem_scraper/scraped_data/drugs/Vaughn_Jackson_syndrome.json
Pilonidal cyst,,None,scripts/wikem_scraper/scraped_data/drugs/Pilonidal_cyst.json
Bioterrorism,,None,scripts/wikem_scraper/scraped_data/drugs/Bioterrorism.json
Lomotil toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Lomotil_toxicity.json
Scorpion envenomation,,None,scripts/wikem_scraper/scraped_data/drugs/Scorpion_envenomation.json
Fosphenytoin,,None,scripts/wikem_scraper/scraped_data/drugs/Fosphenytoin.json
Peritonsillar cellulitis,,None,scripts/wikem_scraper/scraped_data/drugs/Peritonsillar_cellulitis.json
Forearm volar splint,,None,scripts/wikem_scraper/scraped_data/drugs/Forearm_volar_splint.json
Tetracycline,tetracycline,Exact,scripts/wikem_scraper/scraped_data/drugs/Tetracycline.json
High-output heart failure,,None,scripts/wikem_scraper/scraped_data/drugs/High-output_heart_failure.json
Silver toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Silver_toxicity.json
Skull fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Skull_fracture.json
Rapid infusion catheter,,None,scripts/wikem_scraper/scraped_data/drugs/Rapid_infusion_catheter.json
Diplopia,,None,scripts/wikem_scraper/scraped_data/drugs/Diplopia.json
Sepsis (peds),,None,scripts/wikem_scraper/scraped_data/drugs/Sepsis_(peds).json
Iatrogenic pneumothorax,,None,scripts/wikem_scraper/scraped_data/drugs/Iatrogenic_pneumothorax.json
Enoxaparin,,None,scripts/wikem_scraper/scraped_data/drugs/Enoxaparin.json
Succinylcholine,,None,scripts/wikem_scraper/scraped_data/drugs/Succinylcholine.json
Trientine,,None,scripts/wikem_scraper/scraped_data/drugs/Trientine.json
Sydenham%27s chorea,,None,scripts/wikem_scraper/scraped_data/drugs/Sydenham%27s_chorea.json
Intrauterine fetal demise,,None,scripts/wikem_scraper/scraped_data/drugs/Intrauterine_fetal_demise.json
Neomycin,neomycin,Exact,scripts/wikem_scraper/scraped_data/drugs/Neomycin.json
Brain death,,None,scripts/wikem_scraper/scraped_data/drugs/Brain_death.json
Trauma center levels,,None,scripts/wikem_scraper/scraped_data/drugs/Trauma_center_levels.json
Neuro antibiotics,,None,scripts/wikem_scraper/scraped_data/drugs/Neuro_antibiotics.json
Hemorrhagic shock,,None,scripts/wikem_scraper/scraped_data/drugs/Hemorrhagic_shock.json
Periorbital swelling,,None,scripts/wikem_scraper/scraped_data/drugs/Periorbital_swelling.json
Ranula,,None,scripts/wikem_scraper/scraped_data/drugs/Ranula.json
Tourniquet,,None,scripts/wikem_scraper/scraped_data/drugs/Tourniquet.json
Trimethoprim-Sulfamethoxazole DS,,None,scripts/wikem_scraper/scraped_data/drugs/Trimethoprim-Sulfamethoxazole_DS.json
Cellulitis,,None,scripts/wikem_scraper/scraped_data/drugs/Cellulitis.json
Obiltoxaximab,,None,scripts/wikem_scraper/scraped_data/drugs/Obiltoxaximab.json
Cocaine withdrawal,,None,scripts/wikem_scraper/scraped_data/drugs/Cocaine_withdrawal.json
Bronchiectasis,,None,scripts/wikem_scraper/scraped_data/drugs/Bronchiectasis.json
Staphylococcus lugdunensis,,None,scripts/wikem_scraper/scraped_data/drugs/Staphylococcus_lugdunensis.json
Tar burn,,None,scripts/wikem_scraper/scraped_data/drugs/Tar_burn.json
Neonatal abstinence syndrome,,None,scripts/wikem_scraper/scraped_data/drugs/Neonatal_abstinence_syndrome.json
Encephalitis,,None,scripts/wikem_scraper/scraped_data/drugs/Encephalitis.json
Starvation ketoacidosis,,None,scripts/wikem_scraper/scraped_data/drugs/Starvation_ketoacidosis.json
Cerumen removal,,None,scripts/wikem_scraper/scraped_data/drugs/Cerumen_removal.json
Rectal prolapse,,None,scripts/wikem_scraper/scraped_data/drugs/Rectal_prolapse.json
Cyclosporine,cyclosporin,Fuzzy (>0.85),scripts/wikem_scraper/scraped_data/drugs/Cyclosporine.json
Leucovorin,leucovoirin,Fuzzy (>0.85),scripts/wikem_scraper/scraped_data/drugs/Leucovorin.json
Right bundle branch block,,None,scripts/wikem_scraper/scraped_data/drugs/Right_bundle_branch_block.json
Sedation (main),,None,scripts/wikem_scraper/scraped_data/drugs/Sedation_(main).json
Tibial plateau fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Tibial_plateau_fracture.json
Thyroid disease (main),,None,scripts/wikem_scraper/scraped_data/drugs/Thyroid_disease_(main).json
Prehospital protocol breathing difficulty (2 yo %26 greater),,None,scripts/wikem_scraper/scraped_data/drugs/Prehospital_protocol_breathing_difficulty_(2_yo_%26_greater).json
Pancytopenia,,None,scripts/wikem_scraper/scraped_data/drugs/Pancytopenia.json
Ovarian cyst,,None,scripts/wikem_scraper/scraped_data/drugs/Ovarian_cyst.json
Unstable Angina - NSTEMI Guidelines,,None,scripts/wikem_scraper/scraped_data/drugs/Unstable_Angina_-_NSTEMI_Guidelines.json
Beta-lactams,,None,scripts/wikem_scraper/scraped_data/drugs/Beta-lactams.json
Superior mesenteric artery syndrome,,None,scripts/wikem_scraper/scraped_data/drugs/Superior_mesenteric_artery_syndrome.json
COVID-19,,None,scripts/wikem_scraper/scraped_data/drugs/COVID-19.json
Ileus,,None,scripts/wikem_scraper/scraped_data/drugs/Ileus.json
Parvovirus B19,,None,scripts/wikem_scraper/scraped_data/drugs/Parvovirus_B19.json
Sympathetic ophthalmia,,None,scripts/wikem_scraper/scraped_data/drugs/Sympathetic_ophthalmia.json
Fracture management overview,,None,scripts/wikem_scraper/scraped_data/drugs/Fracture_management_overview.json
Valacyclovir,valacyclovir,Exact,scripts/wikem_scraper/scraped_data/drugs/Valacyclovir.json
Non-thumb metacarpal fracture (base),,None,scripts/wikem_scraper/scraped_data/drugs/Non-thumb_metacarpal_fracture_(base).json
Mechanical ventilation (main),,None,scripts/wikem_scraper/scraped_data/drugs/Mechanical_ventilation_(main).json
Giant cell tumor,,None,scripts/wikem_scraper/scraped_data/drugs/Giant_cell_tumor.json
Breath-holding spell,,None,scripts/wikem_scraper/scraped_data/drugs/Breath-holding_spell.json
PJP pneumonia,,None,scripts/wikem_scraper/scraped_data/drugs/PJP_pneumonia.json
Cetirizine,cetirizine,Exact,scripts/wikem_scraper/scraped_data/drugs/Cetirizine.json
Protozoa,,None,scripts/wikem_scraper/scraped_data/drugs/Protozoa.json
Onychomycosis,,None,scripts/wikem_scraper/scraped_data/drugs/Onychomycosis.json
Fluticasone propionate,fluticasone propionate,Exact,scripts/wikem_scraper/scraped_data/drugs/Fluticasone_propionate.json
Arterial gas embolism,,None,scripts/wikem_scraper/scraped_data/drugs/Arterial_gas_embolism.json
Colchicine,colchicine,Exact,scripts/wikem_scraper/scraped_data/drugs/Colchicine.json
Testicular rupture,,None,scripts/wikem_scraper/scraped_data/drugs/Testicular_rupture.json
Ceftazidime,ceftazidime,Exact,scripts/wikem_scraper/scraped_data/drugs/Ceftazidime.json
Analgesics and sedatives (peds),,None,scripts/wikem_scraper/scraped_data/drugs/Analgesics_and_sedatives_(peds).json
High altitude pharyngitis and bronchitis,,None,scripts/wikem_scraper/scraped_data/drugs/High_altitude_pharyngitis_and_bronchitis.json
Nickel toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Nickel_toxicity.json
Sternoclavicular dislocation,,None,scripts/wikem_scraper/scraped_data/drugs/Sternoclavicular_dislocation.json
Hydrogen sulfide toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Hydrogen_sulfide_toxicity.json
Ceftaroline,,None,scripts/wikem_scraper/scraped_data/drugs/Ceftaroline.json
Scombroid,,None,scripts/wikem_scraper/scraped_data/drugs/Scombroid.json
Meningitis,,None,scripts/wikem_scraper/scraped_data/drugs/Meningitis.json
Bromocriptine,bromocriptine,Exact,scripts/wikem_scraper/scraped_data/drugs/Bromocriptine.json
Alpha-2 agonists,,None,scripts/wikem_scraper/scraped_data/drugs/Alpha-2_agonists.json
Tirofiban,tirofiban,Exact,scripts/wikem_scraper/scraped_data/drugs/Tirofiban.json
Serratia,,None,scripts/wikem_scraper/scraped_data/drugs/Serratia.json
Trochlea fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Trochlea_fracture.json
Postpartum emergencies,,None,scripts/wikem_scraper/scraped_data/drugs/Postpartum_emergencies.json
CVC catheter problems,,None,scripts/wikem_scraper/scraped_data/drugs/CVC_catheter_problems.json
Glipizide,glipizide,Exact,scripts/wikem_scraper/scraped_data/drugs/Glipizide.json
Left ventricular hypertrophy,,None,scripts/wikem_scraper/scraped_data/drugs/Left_ventricular_hypertrophy.json
Pediatric assessment triangle,,None,scripts/wikem_scraper/scraped_data/drugs/Pediatric_assessment_triangle.json
Ideal body weight estimation,,None,scripts/wikem_scraper/scraped_data/drugs/Ideal_body_weight_estimation.json
Trichuris trichiura,,None,scripts/wikem_scraper/scraped_data/drugs/Trichuris_trichiura.json
Achalasia en,,None,scripts/wikem_scraper/scraped_data/drugs/Achalasia_en.json
Sulfonamides,,None,scripts/wikem_scraper/scraped_data/drugs/Sulfonamides.json
Lymphatic filariasis,,None,scripts/wikem_scraper/scraped_data/drugs/Lymphatic_filariasis.json
Hyperammonemia,,None,scripts/wikem_scraper/scraped_data/drugs/Hyperammonemia.json
Tourniquet (junctional),,None,scripts/wikem_scraper/scraped_data/drugs/Tourniquet_(junctional).json
Fever and rash,,None,scripts/wikem_scraper/scraped_data/drugs/Fever_and_rash.json
Comorbid diseases in pregnancy,,None,scripts/wikem_scraper/scraped_data/drugs/Comorbid_diseases_in_pregnancy.json
Ocular disorders of spaceflight,,None,scripts/wikem_scraper/scraped_data/drugs/Ocular_disorders_of_spaceflight.json
Drug rash,,None,scripts/wikem_scraper/scraped_data/drugs/Drug_rash.json
Supracondylar fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Supracondylar_fracture.json
Chancroid,,None,scripts/wikem_scraper/scraped_data/drugs/Chancroid.json
Mannitol,mannitol,Exact,scripts/wikem_scraper/scraped_data/drugs/Mannitol.json
Spinal infection,,None,scripts/wikem_scraper/scraped_data/drugs/Spinal_infection.json
Tramadol,tramadol,Exact,scripts/wikem_scraper/scraped_data/drugs/Tramadol.json
Hidradenitis suppurativa,,None,scripts/wikem_scraper/scraped_data/drugs/Hidradenitis_suppurativa.json
Syringomyelia,,None,scripts/wikem_scraper/scraped_data/drugs/Syringomyelia.json
Doxepin,,None,scripts/wikem_scraper/scraped_data/drugs/Doxepin.json
Propranolol,propranolol,Exact,scripts/wikem_scraper/scraped_data/drugs/Propranolol.json
Buccal space infections,,None,scripts/wikem_scraper/scraped_data/drugs/Buccal_space_infections.json
Neisseria gonorrhoeae,,None,scripts/wikem_scraper/scraped_data/drugs/Neisseria_gonorrhoeae.json
Dislocations (main),,None,scripts/wikem_scraper/scraped_data/drugs/Dislocations_(main).json
Diphyllobothrium latum,,None,scripts/wikem_scraper/scraped_data/drugs/Diphyllobothrium_latum.json
Left ventricular assist device complications,,None,scripts/wikem_scraper/scraped_data/drugs/Left_ventricular_assist_device_complications.json
Zollinger-Ellison syndrome,,None,scripts/wikem_scraper/scraped_data/drugs/Zollinger-Ellison_syndrome.json
Reduced-osmolarity oral rehydration solution,,None,scripts/wikem_scraper/scraped_data/drugs/Reduced-osmolarity_oral_rehydration_solution.json
Hydrocortisone neomycin polymyxin,,None,scripts/wikem_scraper/scraped_data/drugs/Hydrocortisone_neomycin_polymyxin.json
Roseola infantum,,None,scripts/wikem_scraper/scraped_data/drugs/Roseola_infantum.json
Laryngoscopy,,None,scripts/wikem_scraper/scraped_data/drugs/Laryngoscopy.json
Cytopenia,,None,scripts/wikem_scraper/scraped_data/drugs/Cytopenia.json
Clarithromycin,clarithromycin,Exact,scripts/wikem_scraper/scraped_data/drugs/Clarithromycin.json
Long leg posterior splint,,None,scripts/wikem_scraper/scraped_data/drugs/Long_leg_posterior_splint.json
Neutropenia,,None,scripts/wikem_scraper/scraped_data/drugs/Neutropenia.json
Esophageal foreign body removal with foley catheter,,None,scripts/wikem_scraper/scraped_data/drugs/Esophageal_foreign_body_removal_with_foley_catheter.json
Glycoprotein IIB IIIA inhibitor,,None,scripts/wikem_scraper/scraped_data/drugs/Glycoprotein_IIB_IIIA_inhibitor.json
Deep venous thrombosis,,None,scripts/wikem_scraper/scraped_data/drugs/Deep_venous_thrombosis.json
Phosphorus toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Phosphorus_toxicity.json
Lionfish envenomation,,None,scripts/wikem_scraper/scraped_data/drugs/Lionfish_envenomation.json
Dry gangrene,,None,scripts/wikem_scraper/scraped_data/drugs/Dry_gangrene.json
Diphenoxylate atropine,,None,scripts/wikem_scraper/scraped_data/drugs/Diphenoxylate_atropine.json
Necrotizing myositis,,None,scripts/wikem_scraper/scraped_data/drugs/Necrotizing_myositis.json
Thumb fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Thumb_fracture.json
Methohexital,,None,scripts/wikem_scraper/scraped_data/drugs/Methohexital.json
Iron supplementation,,None,scripts/wikem_scraper/scraped_data/drugs/Iron_supplementation.json
Cuboid fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Cuboid_fracture.json
Ampicillin Sulbactam,,None,scripts/wikem_scraper/scraped_data/drugs/Ampicillin_Sulbactam.json
Ventilator high pressures,,None,scripts/wikem_scraper/scraped_data/drugs/Ventilator_high_pressures.json
Hydrochlorothiazide,hydrochlorothiazide,Exact,scripts/wikem_scraper/scraped_data/drugs/Hydrochlorothiazide.json
Oxycodone,oxycodone,Exact,scripts/wikem_scraper/scraped_data/drugs/Oxycodone.json
Vacuum splint,,None,scripts/wikem_scraper/scraped_data/drugs/Vacuum_splint.json
Ritonavir,ritonavir,Exact,scripts/wikem_scraper/scraped_data/drugs/Ritonavir.json
Rasburicase,,None,scripts/wikem_scraper/scraped_data/drugs/Rasburicase.json
Hand cellulitis,,None,scripts/wikem_scraper/scraped_data/drugs/Hand_cellulitis.json
Ciprofloxacin,ciprofloxacin,Exact,scripts/wikem_scraper/scraped_data/drugs/Ciprofloxacin.json
Myositis,,None,scripts/wikem_scraper/scraped_data/drugs/Myositis.json
Pulmonary artery catheter,,None,scripts/wikem_scraper/scraped_data/drugs/Pulmonary_artery_catheter.json
Goals of care,,None,scripts/wikem_scraper/scraped_data/drugs/Goals_of_care.json
Naltrexone,naltrexone,Exact,scripts/wikem_scraper/scraped_data/drugs/Naltrexone.json
Aconitum toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Aconitum_toxicity.json
